54648,NORWALK,WI,608,NORWALK,,P,MONROE,55,81,6,Y,43.82449,-90.66319,1338,,,,,,2.8,1677,901,608,1478,2,238,35772,73700
54649,OAKDALE,WI,608,OAKDALE,,P,MONROE,55,81,6,Y,43.95972,-90.3816,961,,,,,,2.8,0,901,0,0,0,0,,
54650,ONALASKA,WI,608,ONALASKA,,P,LA CROSSE,55,63,6,Y,43.885306,-91.218449,718,3870,,29100,,LA CROSSE  WI-MN METROPOLITAN STATISTICAL AREA,2.66,20384,453,8086,19500,106,177,49000,107200
54651,ONTARIO,WI,608,ONTARIO,,P,VERNON,55,123,6,Y,43.724268,-90.591893,889,,,,,,2.63,1183,795,554,1149,0,27,28036,69700
54652,READSTOWN,WI,608,READSTOWN,,P,VERNON,55,123,6,Y,43.455505,-90.762693,735,,,,,,2.63,855,795,428,854,0,2,27105,61300
54653,ROCKLAND,WI,608,ROCKLAND,,P,LA CROSSE,55,63,6,Y,43.907571,-90.915691,751,3870,,29100,,LA CROSSE  WI-MN METROPOLITAN STATISTICAL AREA,2.66,913,453,325,901,2,3,45125,82100
54654,SENECA,WI,608,SENECA,,P,CRAWFORD,55,23,6,Y,43.26498,-90.95832,1253,,,,,,2.69,306,573,134,304,0,6,37500,65000
54655,SOLDIERS GROVE,WI,608,SOLDIERS GROVE,SOLDIER GROVE,P,CRAWFORD,55,23,6,Y,43.388022,-90.771506,817,,,,,,2.69,1777,573,839,1746,2,13,30493,64800
54655,SOLDIERS GROVE,WI,608,SOLDIER GROVE,,N,CRAWFORD,55,23,6,Y,43.388022,-90.771506,817,,,,,,2.69,1777,573,839,1746,2,13,30493,64800
54656,SPARTA,WI,608,CAMP MCCOY,,O,MONROE,55,81,6,Y,43.944983,-90.811602,780,,,,,,2.8,15685,901,6445,15296,72,234,37351,77400
54656,SPARTA,WI,608,SPARTA,,P,MONROE,55,81,6,Y,43.944983,-90.811602,780,,,,,,2.8,15685,901,6445,15296,72,234,37351,77400
54656,SPARTA,WI,608,FORT MCCOY,,N,MONROE,55,81,6,Y,43.944983,-90.811602,780,,,,,,2.8,15685,901,6445,15296,72,234,37351,77400
54657,STEUBEN,WI,608,STEUBEN,,P,CRAWFORD,55,23,6,Y,43.201807,-90.854217,1020,,,,,,2.69,451,573,186,451,0,1,34792,81000
54658,STODDARD,WI,608,STODDARD,,P,VERNON,55,123,6,Y,43.664217,-91.218975,654,,,,,,2.63,2729,795,1136,2689,0,18,47813,106900
54659,TAYLOR,WI,715,TAYLOR,,P,JACKSON,55,53,6,Y,44.328424,-91.109979,911,,,,,,2.63,1323,987,590,1291,1,1,34474,65000
54660,TOMAH,WI,608,TOMAH,,P,MONROE,55,81,6,Y,43.9941,-90.45972,949,,,,,,2.8,14203,901,5913,13545,105,149,38337,80200
54660,TOMAH,WI,608,WYEVILLE,,N,MONROE,55,81,6,Y,43.9941,-90.45972,949,,,,,,2.8,14203,901,5913,13545,105,149,38337,80200
54661,TREMPEALEAU,WI,608,TREMPEALEAU,,P,TREMPEALEAU,55,121,6,Y,44.006467,-91.436437,697,,,,,,2.66,2776,734,1244,2742,5,17,42039,89400
54662,TUNNEL CITY,WI,608,TUNNEL CITY,,P,MONROE,55,81,6,Y,44.002353,-90.560209,1039,,,,,,2.8,0,901,0,0,0,0,,
54664,VIOLA,WI,608,VIOLA,,P,RICHLAND,55,103,6,Y,43.445542,-90.675451,850,,,,,,2.64,1499,586,735,1473,2,21,32935,61800
54665,VIROQUA,WI,608,VIROQUA,,P,VERNON,55,123,6,Y,43.556848,-90.889405,1273,,,,,,2.63,8105,795,3616,8009,5,49,31462,77800
54666,WARRENS,WI,608,WARRENS,,P,MONROE,55,81,6,Y,44.130003,-90.500831,1022,,,,,,2.8,2489,901,1124,2423,7,28,36490,86000
54667,WESTBY,WI,608,BLOOMINGDALE,,O,VERNON,55,123,6,Y,43.65388,-90.858864,1286,,,,,,2.63,3802,795,1569,3763,1,35,33865,78200
54667,WESTBY,WI,608,WESTBY,,P,VERNON,55,123,6,Y,43.65388,-90.858864,1286,,,,,,2.63,3802,795,1569,3763,1,35,33865,78200
54669,WEST SALEM,WI,608,WEST SALEM,,P,LA CROSSE,55,63,6,Y,43.898936,-91.085509,741,3870,,29100,,LA CROSSE  WI-MN METROPOLITAN STATISTICAL AREA,2.66,7658,453,2812,7532,31,33,46262,101500
54670,WILTON,WI,608,WILTON,,P,MONROE,55,81,6,Y,43.81525,-90.528567,993,,,,,,2.8,1746,901,582,1708,0,53,31900,76300
54701,EAU CLAIRE,WI,715,CARYVILLE,,O,EAU CLAIRE,55,35,6,Y,44.798503,-91.482445,780,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,35852,638,14107,34260,209,372,40331,113800
54701,EAU CLAIRE,WI,715,EAU CLAIRE,,P,EAU CLAIRE,55,35,6,Y,44.798503,-91.482445,780,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,35852,638,14107,34260,209,372,40331,113800
54702,EAU CLAIRE,WI,715,EAU CLAIRE,,P,EAU CLAIRE,55,35,6,Y,44.81442,-91.5012,785,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,0,638,0,0,0,0,,
54703,EAU CLAIRE,WI,715,EAU CLAIRE,,P,EAU CLAIRE,55,35,6,Y,44.826058,-91.499224,795,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,39635,638,15990,36746,242,372,38068,88500
54703,EAU CLAIRE,WI,715,HALLIE,,O,EAU CLAIRE,55,35,6,Y,44.826058,-91.499224,795,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,39635,638,15990,36746,242,372,38068,88500
54720,ALTOONA,WI,715,ALTOONA,,P,EAU CLAIRE,55,35,6,Y,44.802348,-91.435818,917,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,7181,638,3227,6895,28,53,41000,90100
54721,ARKANSAW,WI,715,ARKANSAW,,P,PEPIN,55,91,6,Y,44.621833,-92.069747,926,,,,,,2.71,1399,232,570,1386,0,11,37857,76800
54722,AUGUSTA,WI,715,AUGUSTA,,P,EAU CLAIRE,55,35,6,Y,44.688112,-91.130506,969,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.71,3991,638,1636,3885,9,45,32686,76200
54723,BAY CITY,WI,715,BAY CITY,,P,PIERCE,55,93,6,Y,44.5873,-92.4535,744,5120,,33460,,MINNEAPOLIS-ST. PAUL-BLOOMINGTON  MN-WI METROPOLITAN STATISTICAL AREA,2.96,1243,577,487,1227,1,7,50813,96200
54724,BLOOMER,WI,715,BLOOMER,,P,CHIPPEWA,55,17,6,Y,45.101502,-91.484333,1010,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,6684,1010,2695,6640,3,19,40697,88600
54724,BLOOMER,WI,715,EAGLETON,,O,CHIPPEWA,55,17,6,Y,45.101502,-91.484333,1010,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,6684,1010,2695,6640,3,19,40697,88600
54725,BOYCEVILLE,WI,715,BOYCEVILLE,,P,DUNN,55,33,6,Y,45.043461,-92.040074,945,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,2875,852,1127,2836,0,28,35525,77400
54725,BOYCEVILLE,WI,715,CONNORSVILLE,,O,DUNN,55,33,6,Y,45.043461,-92.040074,945,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,2875,852,1127,2836,0,28,35525,77400
54726,BOYD,WI,715,BOYD,,P,CHIPPEWA,55,17,6,Y,44.950418,-91.040746,1119,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,1791,1010,710,1775,1,6,39196,73400
54726,BOYD,WI,715,EDSON,,O,CHIPPEWA,55,17,6,Y,44.950418,-91.040746,1119,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,1791,1010,710,1775,1,6,39196,73400
54727,CADOTT,WI,715,CADOTT,,P,CHIPPEWA,55,17,6,Y,44.93798,-91.172493,987,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,4409,1010,1693,4337,5,20,37712,83800
54727,CADOTT,WI,715,CRESCENT,,O,CHIPPEWA,55,17,6,Y,44.93798,-91.172493,987,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,4409,1010,1693,4337,5,20,37712,83800
54728,CHETEK,WI,715,CHETEK,,P,BARRON,55,5,6,Y,45.314218,-91.672184,1076,,,,,,2.64,5995,863,3182,5920,2,54,36050,87300
